no.,domainID,domain_name,siteID,site_name,state,MAT_C,MAP_mm,Temp_s,Prec_s,started_year,end_year,duration,plotID,latitude,longitude,elevation_m,nlcdClass,alpha_div,beta_div1,gamma_div,spe_sta,spe_asy,alpha_sta,spa_asy1,gamma_sta
698,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_001,35.412699,-99.058259,515.1,grasslandHerbaceous,2.104134154,1.283640207,3.387774361,0.038140382,0.762566728,0.80070711,0.181320157,0.982027266
699,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_002,35.419716,-99.052304,521.6,grasslandHerbaceous,2.174751721,1.106159494,3.280911216,-0.260257487,0.940891648,0.680634162,0.126956552,0.807590714
700,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_003,35.412139,-99.069792,510.5,grasslandHerbaceous,2.35612586,1.115840593,3.471966453,-0.038586495,0.810420211,0.771833716,0.091502967,0.863336683
701,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_004,35.41213,-99.085338,507.5,grasslandHerbaceous,1.956567444,1.178926772,3.135494216,-0.106228568,0.64398364,0.537755072,0.02821175,0.565966822
702,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_005,35.404299,-99.080041,511.9,grasslandHerbaceous,2.047692843,0.864657821,2.912350665,0.247217779,0.523269195,0.770486974,0.031771413,0.802258387
703,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_006,35.420259,-99.048669,516.4,grasslandHerbaceous,2.174751721,1.07562277,3.250374492,-0.01763122,0.861318183,0.843686963,0.074430018,0.918116982
704,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_007,35.419991,-99.057264,519.4,shrubScrub,2.370243741,1.063743463,3.433987204,0.101859181,0.858396889,0.96025607,0.122071956,1.082328026
705,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_008,35.395379,-99.063188,493.6,grasslandHerbaceous,1.178654996,1.040548488,2.219203484,0.900120443,0.128847347,1.028967791,0.181342037,1.210309828
706,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_009,35.420795,-99.050317,515.5,shrubScrub,2.619218987,1.099219269,3.718438256,0.295331769,0.692291044,0.987622813,0.072450665,1.060073478
707,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_010,35.399175,-99.06056,498.2,grasslandHerbaceous,1.924248652,1.081433952,3.005682604,0.095366477,1.084731393,1.18009787,0.254618461,1.434716331
708,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_011,35.400509,-99.069797,489.4,grasslandHerbaceous,1.832581464,1.192709612,3.025291076,0.057013668,0.82329672,0.880310388,0.078253221,0.95856361
709,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_012,35.402943,-99.064829,507.4,grasslandHerbaceous,2.4765384,1.09017342,3.56671182,0.147610828,0.790640462,0.93825129,0.177081372,1.115332662
710,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_013,35.408094,-99.058566,518.7,grasslandHerbaceous,2.35612586,1.024868814,3.380994674,-0.087110164,0.81039956,0.723289396,0.230999058,0.954288455
711,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_014,35.399702,-99.057894,507.9,grasslandHerbaceous,1.927891644,1.154018326,3.08190997,-0.301229772,0.57950692,0.278277148,0.059498657,0.337775806
712,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_015,35.421331,-99.052968,520.5,grasslandHerbaceous,2.292534757,1.203972804,3.496507561,-0.002225039,0.859827044,0.857602005,0.10384584,0.961447845
713,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_016,35.410784,-99.069142,511.3,grasslandHerbaceous,2.154664963,1.14855201,3.303216973,-0.349530907,0.614384735,0.264853828,0.123439453,0.388293281
714,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_017,35.409965,-99.061216,512.4,grasslandHerbaceous,2.284930158,1.253126407,3.538056564,-0.182760934,0.632581218,0.449820284,0.08949277,0.539313054
715,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_018,35.416194,-99.052287,522.5,grasslandHerbaceous,2.346601978,1.106555142,3.453157121,0.040518375,0.686701559,0.727219935,0.148045604,0.875265539
716,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_019,35.40375,-99.077405,503.2,grasslandHerbaceous,2.076311649,1.118271484,3.194583132,-0.227975265,0.52910063,0.301125364,0.2080677,0.509193064
717,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_020,35.401617,-99.05625,513.8,grasslandHerbaceous,1.804181989,0.980829253,2.785011242,-0.02224461,0.193178098,0.170933488,0.037000455,0.207933944
718,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_021,35.411869,-99.074095,503.7,shrubScrub,2.621038824,0.945672996,3.56671182,-0.213966706,0.797196473,0.583229766,0.321388999,0.904618765
719,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_022,35.411053,-99.06485,504.8,shrubScrub,2.457449804,1.200970443,3.658420247,-0.311864678,0.640523074,0.328658396,0.423526205,0.752184601
720,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_024,35.41945,-99.058899,518,shrubScrub,2.446685437,1.097168245,3.543853682,-0.122996951,0.951633775,0.828636824,0.51163344,1.340270264
721,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_025,35.418916,-99.047009,510.1,shrubScrub,2.461723314,1.246958767,3.708682081,0.074007423,0.766670183,0.840677606,0.146584619,0.987262225
722,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_028,35.416198,-99.058897,517.1,shrubScrub,2.553343811,0.918622641,3.471966453,0.072520362,0.716315821,0.788836183,0.063150282,0.851986464
723,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_029,35.41564,-99.04997,512.1,shrubScrub,2.505525937,1.126783166,3.632309103,0.209155838,0.757206047,0.966361885,0.079810883,1.046172769
724,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_030,35.409948,-99.071457,503.8,shrubScrub,2.269545239,1.285802823,3.555348061,-0.070168432,0.39906782,0.328899389,0.439573671,0.76847306
725,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_043,35.405108,-99.058568,514.2,grasslandHerbaceous,2.523726642,0.87747074,3.401197382,0.041278693,0.697163768,0.73844246,0.099941512,0.838383972
726,D11,Southern Plains,OAES,Klemme Range Research Station,OK,15.5,698,8992,47,2015,2019,5,OAES_044,35.404309,-99.059225,510.5,shrubScrub,2.35612586,1.090682033,3.446807893,-0.050804034,0.728482368,0.677678334,0.053028897,0.73070723
727,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_001,38.257569,-109.413674,1799.4,shrubScrub,1.927891644,0.725350321,2.653241965,-0.007037865,0.431221158,0.424183292,0.096164728,0.520348021
728,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_002,38.210793,-109.414698,1773.5,shrubScrub,1.953027617,0.671640975,2.624668592,-0.022990195,0.62385196,0.600861764,0.118456771,0.719318535
729,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_003,38.261287,-109.349483,2006.8,evergreenForest,0.223143551,1.534714366,1.757857918,0.307340299,0.155549083,0.462889382,0.474182871,0.937072252
730,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_004,38.23327,-109.397418,1762.7,shrubScrub,1.423108334,0.879476759,2.302585093,-0.078705923,0.222169083,0.14346316,0.026298848,0.169762008
731,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_005,38.210931,-109.403724,1768.1,shrubScrub,1.736070563,0.998296946,2.734367509,0.067743859,0.404196117,0.471939976,0.136920178,0.608860154
732,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_006,38.236381,-109.406596,1760.7,shrubScrub,2.028148247,0.905708623,2.93385687,-0.215435942,0.657750473,0.442314531,0.160531627,0.602846158
733,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_007,38.265495,-109.34184,1996.4,shrubScrub,1.08180517,1.069957033,2.151762203,0.212608337,0.56343092,0.776039257,0.586719102,1.36275836
734,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_009,38.258224,-109.423273,1793.4,shrubScrub,1.840549633,0.798507696,2.63905733,-0.004216824,0.531809139,0.527592315,0.081748485,0.6093408
735,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_010,38.255191,-109.37809,1815.7,shrubScrub,1.883274578,0.914006757,2.797281335,-0.038782553,0.699035752,0.660253199,0.090270141,0.75052334
736,D13,Southern Rockies & Colorado Plateau,MOAB,Moab,UT,9.8,312,8964,23,2015,2019,5,MOAB_012,38.241794,-109.387983,1803.2,shrubScrub,2.050913458,0.746367877,2.797281335,-0.195255906,0.810214957,0.61495905,0.581923198,1.196882249
737,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_001,40.042344,-105.558975,3213.5,evergreenForest,0.639658496,1.034317938,1.673976434,-0.072405318,1.467171337,1.394766018,0.514580216,1.909346234
738,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_002,40.04106,-105.547043,3059.6,evergreenForest,0.171850257,0.869603618,1.041453875,-0.152722305,0.858422174,0.705699869,0.45086989,1.156569759
739,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_003,40.051247,-105.565041,3494.9,grasslandHerbaceous,2.874035339,0.662081361,3.5361167,-0.022724546,1.066488851,1.043764305,0.462486182,1.506250488
740,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_004,40.043059,-105.581501,3312.5,evergreenForest,1.442004968,1.254871932,2.696876901,-0.294623889,1.216428179,0.92180429,0.60866267,1.530466959
741,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_006,40.055052,-105.561552,3469.2,grasslandHerbaceous,2.652361295,0.940374298,3.592735594,-0.023910454,1.127218319,1.103307866,0.393154548,1.496462414
742,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_007,40.037739,-105.562156,3171.3,evergreenForest,0.255933374,1.780948553,2.036881927,-0.333371666,0.483294659,0.149922993,0.705393044,0.855316037
743,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_008,40.054475,-105.567875,3500.2,grasslandHerbaceous,2.818398258,0.722561066,3.540959324,0.047801831,1.20930992,1.257111751,0.24687556,1.50398731
744,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_009,40.045049,-105.560411,3274.2,evergreenForest,1.197703191,1.03588903,2.233592222,-0.127065275,0.966748364,0.839683089,0.933169696,1.772852785
745,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_010,40.037194,-105.568794,3188.7,evergreenForest,0.287682072,1.252762968,1.540445041,-0.30677057,0.591206576,0.284436006,0.275430142,0.559866149
746,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_011,40.033987,-105.555402,3124.4,evergreenForest,0.733969175,0.970778917,1.704748092,-0.236774678,0.825784535,0.589009858,0.639046664,1.228056522
747,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_012,40.034769,-105.559629,3151.6,evergreenForest,0.318453731,1.06784063,1.386294361,-0.406777154,1.240689759,0.833912605,0.455593073,1.289505677
748,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_013,40.059545,-105.583048,3513,grasslandHerbaceous,2.488372858,0.743748194,3.232121052,-0.11742435,1.175705482,1.058281133,0.464121864,1.522402997
749,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_014,40.050779,-105.548151,3214.4,evergreenForest,1.437066686,1.335522036,2.772588722,-0.186390506,1.041504004,0.855113498,0.533217284,1.388330782
750,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_015,40.04011,-105.57266,3247.1,evergreenForest,1.105532732,1.245842526,2.351375257,-0.192158499,0.752975631,0.560817132,0.32746372,0.888280852
751,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_016,40.048377,-105.542505,3110,evergreenForest,0.899483614,1.467640001,2.367123614,-0.586584889,0.412100369,-0.174484521,0.395219444,0.220734924
752,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_017,40.041511,-105.567423,3240.3,evergreenForest,0.348306694,1.548813291,1.897119985,-0.078564236,0.756907165,0.678342929,0.516629863,1.194972792
753,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_018,40.052498,-105.584022,3476.4,grasslandHerbaceous,2.949906461,0.924760758,3.874667219,-0.144550181,1.225798836,1.081248655,0.21615447,1.297403125
754,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_019,40.046996,-105.547411,3083.5,evergreenForest,1.056052674,1.279322242,2.335374916,-0.1940117,1.154679859,0.960668159,1.23573691,2.196405069
755,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_020,40.0413,-105.554781,3154.9,evergreenForest,0.206336433,1.786093732,1.992430165,-0.396381517,0.825191187,0.428809671,0.308429813,0.737239484
756,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_021,40.040801,-105.543482,2992.3,evergreenForest,0.41925843,1.121186611,1.540445041,-0.185325157,1.714533148,1.529207991,0.390425705,1.919633696
757,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_022,40.038857,-105.557196,3135.6,evergreenForest,0.763527977,0.776917064,1.540445041,-0.409983087,1.291111532,0.881128445,0.729562562,1.610691006
758,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_023,40.056627,-105.569307,3453.8,grasslandHerbaceous,2.652361295,0.726363231,3.378724526,-0.096579835,1.376685029,1.280105194,0.431581089,1.711686283
759,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_025,40.055538,-105.571759,3458.1,grasslandHerbaceous,2.712208211,0.838366571,3.550574783,-0.302384918,1.222344245,0.919959327,0.331752899,1.251712227
760,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_026,40.049574,-105.572043,3378.3,grasslandHerbaceous,2.548793917,0.841230164,3.390024081,-0.087033947,1.342954634,1.255920687,0.386313254,1.642233941
761,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_027,40.054439,-105.575609,3480.8,grasslandHerbaceous,2.631589035,0.937943661,3.569532696,-0.138665211,1.44811523,1.309450019,0.556361205,1.865811224
762,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_028,40.057323,-105.593573,3579.9,grasslandHerbaceous,2.463853241,0.909173264,3.373026505,0.015994372,1.166092592,1.182086964,0.175301191,1.357388156
763,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_029,40.052578,-105.566478,3498.7,grasslandHerbaceous,3.057336807,0.618963865,3.676300672,-0.005018142,1.068714058,1.063695917,0.49944532,1.563141236
764,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_030,40.058366,-105.595337,3580.2,grasslandHerbaceous,2.70387483,0.822485695,3.526360525,-0.227691599,1.49080865,1.263117051,0.179110335,1.442227386
765,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_040,40.046551,-105.584709,3364,evergreenForest,0.773189888,1.098612289,1.871802177,-0.033821129,0.951264496,0.917443367,0.77798589,1.695429257
766,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_041,40.050349,-105.582965,3425.6,shrubScrub,2.171431823,1.533976933,3.705408756,-0.207853317,1.493207333,1.285354016,0.744461572,2.029815588
767,D13,Southern Rockies & Colorado Plateau,NIWO,Niwot Ridge Mountain Research Station,CO,-0.5,705,7330,16,2015,2020,6,NIWO_042,40.04845,-105.584355,3412.5,grasslandHerbaceous,2.616483008,1.007857925,3.624340933,-0.292079117,1.21367471,0.921595592,0.085358804,1.006954396
768,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_001,32.60493,-106.802046,1323.4,shrubScrub,0.97455964,1.287203458,2.261763098,0.073757125,0.841778929,0.915536054,0.387201637,1.302737691
769,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_002,32.611356,-106.826155,1328.2,shrubScrub,0.810930216,1.31730149,2.128231706,-0.390638526,0.604695558,0.214057033,0.178548616,0.392605648
770,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_003,32.600614,-106.838099,1321.1,shrubScrub,1.492904096,0.867949905,2.360854001,-0.121987015,0.269075651,0.147088637,0.032367497,0.179456134
771,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_005,32.575696,-106.803388,1323.5,shrubScrub,1.594324275,1.126971153,2.721295428,-0.111263603,0.471711419,0.360447816,0.137773795,0.498221611
772,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_006,32.590562,-106.82446,1323.2,shrubScrub,1.231101472,1.302595342,2.533696814,0.052851529,0.252661525,0.305513053,0.217550963,0.523064016
773,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_009,32.611448,-106.83769,1326.7,shrubScrub,0.945849534,1.133592008,2.079441542,-0.206647334,0.284212518,0.077565185,0.049579708,0.127144893
774,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_010,32.628336,-106.847936,1331.7,shrubScrub,1.341558467,1.143348183,2.48490665,0.002967274,0.323819086,0.32678636,0.436638897,0.763425257
775,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_011,32.606695,-106.793774,1325.4,shrubScrub,1.047318994,1.149905583,2.197224577,0.562342584,0.279203354,0.841545939,0.547699725,1.389245664
776,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_012,32.617485,-106.81411,1328.4,shrubScrub,0.628608659,1.31730149,1.945910149,0.012947489,0.176297583,0.189245073,0.168189119,0.357434192
777,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_014,32.596034,-106.819454,1323.7,shrubScrub,1.458615023,1.075081791,2.533696814,-0.31678894,0.29233583,-0.02445311,0.4448945,0.42044139
778,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_015,32.610623,-106.856854,1321.7,shrubScrub,1.011600912,1.270781474,2.282382386,0.579110605,0.248029927,0.827140532,0.13772117,0.964861702
779,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_016,32.595944,-106.806665,1325.5,shrubScrub,1.410986974,1.270034555,2.681021529,0.305888686,0.322091578,0.627980264,0.16858943,0.796569693
780,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_017,32.60857,-106.850086,1321.1,shrubScrub,0.843720039,1.458865054,2.302585093,0.334211445,0.40550159,0.739713035,0.304231422,1.043944457
781,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_018,32.620814,-106.844913,1322.8,shrubScrub,0.936093359,1.346289027,2.282382386,0.664549753,0.313102734,0.977652487,0.265643504,1.243295991
782,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_019,32.60073,-106.865294,1331.1,shrubScrub,1.643839339,1.212630867,2.856470206,-0.231393743,0.577692681,0.346298938,0.087609724,0.433908662
783,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_020,32.597035,-106.844083,1317.3,shrubScrub,2.107178297,0.946822885,3.054001182,-0.268667653,0.396739343,0.12807169,0.049730324,0.177802015
784,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_042,32.590028,-106.840435,1320,shrubScrub,1.787584098,0.946783412,2.734367509,-0.19471841,0.439968598,0.245250188,0.019187445,0.264437633
785,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_044,32.589481,-106.841383,1323.2,shrubScrub,1.718292317,1.297242584,3.015534901,0.02137252,0.339125465,0.360497985,0.082901801,0.443399785
786,D14,Desert Southwest,JORN,Jornada LTER,NM,14.9,256,7634,73,2015,2019,5,JORN_045,32.592144,-106.84334,1321.9,shrubScrub,1.713797928,1.220058942,2.93385687,0.039863608,0.446737504,0.486601113,0.070785088,0.557386201
787,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_001,31.862142,-110.818853,1172.1,shrubScrub,1.900240112,1.144282326,3.044522438,0.00254609,0.557971792,0.560517881,0.222432559,0.78295044
788,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_002,31.870334,-110.856598,1032,shrubScrub,2.1690537,1.206825873,3.375879574,-0.359090457,0.517680757,0.158590301,0.172545803,0.331136104
789,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_003,31.840609,-110.917189,974.5,shrubScrub,1.609437912,1.208960346,2.818398258,0.41968633,0.586916707,1.006603037,0.373376894,1.37997993
790,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_004,31.906778,-110.815262,1044.5,shrubScrub,1.732761128,1.287663758,3.020424886,-0.280315352,0.369670318,0.089354967,0.04114341,0.130498377
791,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_005,31.828844,-110.823985,1261.1,shrubScrub,1.945910149,1.16760516,3.113515309,-0.137542064,0.442506253,0.304964189,0.049961735,0.354925924
792,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_006,31.795656,-110.910239,1048.6,shrubScrub,1.91875916,1.160854598,3.079613758,-0.050369203,0.350780536,0.300411333,0.07095109,0.371362423
793,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_007,31.897668,-110.874932,938.1,shrubScrub,1.658228077,1.286210903,2.944438979,-0.326534177,0.651306485,0.324772308,0.093677032,0.418449339
794,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_008,31.867013,-110.81472,1177.2,shrubScrub,2.436897431,0.988992564,3.425889994,-0.290968976,0.746844084,0.455875108,0.076642145,0.532517253
795,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_009,31.844582,-110.83473,1145.2,shrubScrub,1.904902125,1.230592091,3.135494216,-0.215946355,0.32849315,0.112546795,0.075006086,0.187552881
796,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_010,31.800537,-110.909297,1042.7,shrubScrub,1.817467826,1.178264448,2.995732274,-0.28210571,0.330517232,0.048411522,0.263031837,0.311443359
797,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_011,31.845427,-110.870885,1051.2,shrubScrub,1.837569005,1.38130682,3.218875825,-0.403312532,0.552826298,0.149513766,0.10524077,0.254754537
798,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_012,31.870053,-110.85024,1046.5,shrubScrub,2.147392204,1.23699806,3.384390263,-0.081139011,0.748952656,0.667813644,0.309029217,0.976842862
799,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_013,31.809753,-110.893755,1066.7,shrubScrub,1.904902125,1.15145477,3.056356895,-0.397869786,0.462039259,0.064169473,0.29010407,0.354273543
800,D14,Desert Southwest,SRER,Santa Rita Experimental Range,AZ,19,346,6840,77,2016,2019,4,SRER_014,31.874117,-110.887014,963.8,shrubScrub,1.86698289,1.153441996,3.020424886,-0.403318931,0.512219503,0.108900572,0.162372978,0.27127355
